product,adverse_event,count,IC025
FLINTSTONES WITH IRON (MULTIVITAMINS + IRON) CHEWABLE TABLET,ACCIDENTAL DRUG INTAKE BY CHILD,5,1.34715874435172
FLINTSTONES WITH IRON MULTIVITAMINS + IRON CHEWABLE TABLET,ACCIDENTAL DRUG INTAKE BY CHILD,3,0.525235818243643
FLORAFIBER,SYNCOPE,3,0.264639769380749
FLOYD NUTRITION SLIM TRIM U,INSOMNIA,4,0.593872023438281
FOLIC ACID,DYSGEUSIA,6,0.278012175365879
FOLIC ACID,ALOPECIA,17,0.201038050414519
FOLIC ACID,HYPOAESTHESIA,8,0.106203685373432
FOLIC ACID,BLOOD ELECTROLYTES DECREASED,3,0.0744159036276715
FOLIC ACID,SCAB,3,0.0667846227211615
FOLIC ACID,BLOOD MAGNESIUM DECREASED,3,0.0490115317020626
FORMULA 2 MULTIVITAMIN COMPLEX,SYNCOPE,3,0.0265201500803862
FRUTA PLANTA,INSOMNIA,5,0.823552093679376
FRUTA PLANTA,PALPITATIONS,4,0.36300472968238
FRUTA PLANTA,TACHYCARDIA,3,0.246460962621945
GARCINIA CAMBOGIA,ASPARTATE AMINOTRANSFERASE INCREASED,10,1.34520989357547
GARCINIA CAMBOGIA,SOMNOLENCE,6,1.18949021770827
GARCINIA CAMBOGIA,ALANINE AMINOTRANSFERASE INCREASED,9,1.18129315889221
GARCINIA CAMBOGIA,DRUG-INDUCED LIVER INJURY,4,0.773254400201069
GARCINIA CAMBOGIA,IRRITABILITY,4,0.764471465246298
GARCINIA CAMBOGIA,ELEVATED MOOD,3,0.521644666522877
GARCINIA CAMBOGIA,BIOPSY LIVER ABNORMAL,3,0.406581395426462
GARCINIA CAMBOGIA,BLOOD ALKALINE PHOSPHATASE INCREASED,4,0.361720091607302
GARCINIA CAMBOGIA,LIPASE INCREASED,3,0.294188298650873
GARCINIA CAMBOGIA,CHROMATURIA,4,0.224893151308489
GARCINIA CAMBOGIA,PANCREATITIS,3,0.135173371235149
GARCINIA CAMBOGIA,BLOOD BILIRUBIN INCREASED,4,0.0900255233206716
GARCINIA CAMBOGIA,DEPRESSION,3,0.054072555620984
GARLIC,BLOOD CHOLESTEROL INCREASED,3,0.00926288726873148
GARLIC,EPISTAXIS,3,0.00109999003148469
GCB TRIM COFFEE BEAN EXTRACT,URINARY TRACT INFECTION,3,0.525610421601575
GEL SLIM,HEART RATE INCREASED,3,0.334946751152125
GINGER,WEIGHT DECREASED,3,0.0386232870502699
GINKGO BILOBA,BLOOD BILIRUBIN INCREASED,7,1.01886302264466
GINKGO BILOBA,ALANINE AMINOTRANSFERASE INCREASED,7,0.927141250651514
GINKGO BILOBA,ASPARTATE AMINOTRANSFERASE INCREASED,7,0.925905295254091
GINKGO BILOBA,HEPATIC ENZYME INCREASED,6,0.732870520106694
GINKGO BILOBA,JAUNDICE,5,0.390146591238155
GINKGO BILOBA,COUGH,4,0.142966032984869
GINKGO BILOBA,INTERNATIONAL NORMALISED RATIO INCREASED,3,0.133656792075714
GLUCOSAMINE,CYSTITIS,4,0.580552252637399
GLUCOSAMINE,BLOOD ALKALINE PHOSPHATASE INCREASED,6,0.41512241161992
GLUCOSAMINE,HAIR TEXTURE ABNORMAL,4,0.406692622705481
GLUCOSAMINE,POLLAKIURIA,4,0.400737578115387
GLUCOSAMINE,ARTHRALGIA,6,0.380319015222595
GLUCOSAMINE,ANOREXIA,4,0.335583108136567
GLUCOSAMINE,COUGH,6,0.0132188417087241
GLUCOSAMINE AND CHONDROITIN,HYPERSENSITIVITY,3,0.0462629447413035
GLUCOSAMINE AND CONDROITON,ALOPECIA,3,0.503148503591438
GLUCOSAMINE CHONDROITIN,ERYTHEMA,5,0.297674986624851
GLUCOSAMINE CHONDROITIN,HEPATIC ENZYME INCREASED,4,0.0443628825717589
GLUTATHIONE,HEART RATE INCREASED,3,0.162468686865332
GNC ARGINMAX FOR MEN (DIETARY SUPPLEMENT) CAPLET,CYSTITIS,3,0.499994820266527
GNC GOLDENSEAL ROOT,ANXIETY,3,0.48738632308104
GNC HERBAL PLUS WHOLE HERB FENUGREEK SUPPLEMENT 100 CAPSULES,HAEMATOCHEZIA,3,0.492712251662331
GNC HERBAL PLUS WHOLE HERB FENUGREEK SUPPLEMENT 100 CAPSULES,FLATULENCE,3,0.488605520434725
GNC L-CARNITINE 500,ANGINA PECTORIS,3,0.521121871633224
GNC MAGNESIUM 250,ANGINA PECTORIS,3,0.512515241139513
GNC MEGA MEN MULTIVITAMIN,DIZZINESS,5,0.900794790937049
GNC NIACIN 500MG,BURNING SENSATION,3,0.324408331374764
GNC PRO PERFORMANCE AMP AMPLIFIED MUSCLE INGNITER 4X,BLOOD CREATINE PHOSPHOKINASE INCREASED,3,0.501603707200763
GNC PRO PERFORMANCE AMP AMPLIFIED WHEYBOLIC EXTREME 60,VOMITING,4,0.152881378289053
GNC PRO PERFORMANCE AMP AMPLIFIED WHEYBOLIC EXTREME 60,LOSS OF CONSCIOUSNESS,3,0.144874910479853
GNC TOTAL LEAN LIQUID L-CARNITINE LIQUID,PARAESTHESIA,3,0.460167266443909
GO RUBY GO,BLOOD PRESSURE INCREASED,6,0.536658459651531
GO RUBY GO,CEREBROVASCULAR ACCIDENT,4,0.446425819635222
GO RUBY GO,BLOOD GLUCOSE INCREASED,3,0.153387682679329
GREEN TEA COMPLEX,PRURITUS,3,0.405814006829894
GREEN TEA ELIXIR,BLOOD PRESSURE INCREASED,3,0.315438192043308
GREEN TEA EXTRACT,BLOOD BILIRUBIN INCREASED,5,1.02915553063724
GREEN TEA EXTRACT,BIOPSY LIVER ABNORMAL,3,0.489765460943496
GREEN TEA EXTRACT,BLOOD ALKALINE PHOSPHATASE INCREASED,3,0.317735725179337
GREEN TEA FAT BURNER,CHROMATURIA,3,0.0574987412172917
GUMMY VITAMINS,ALOPECIA,3,0.27446961061526
HAIR SKIN AND NAILS,ALOPECIA,6,1.20315667101564
HAIR SKIN NAIL SUPPLEMENT,ALOPECIA,5,1.13165192250106
HAIR SKIN NAILS,HAIR TEXTURE ABNORMAL,3,0.500669614624131
"HAIR, SKIN AND NAILS",BLOOD BILIRUBIN INCREASED,5,1.10376581316417
"HAIR, SKIN AND NAILS",ASPARTATE AMINOTRANSFERASE INCREASED,5,1.07007464591886
"HAIR, SKIN AND NAILS",ALANINE AMINOTRANSFERASE INCREASED,5,1.06722927136134
"HAIR, SKIN AND NAILS",HEPATIC ENZYME INCREASED,4,0.723318321209081
HEALTHY LIFE CHEMISTRY MULTIMINERALS,FATIGUE,3,0.144074454757736
HERBAL CLEANSE WITH CITRUS FIBER DRINK,BLOOD POTASSIUM DECREASED,3,0.175377864392305
HERBAL CLEANSE WITH CITRUS FIBER DRINK,CHEST PAIN,4,0.0229304308462744
HERBAL PLUS LIVE SUPPORT,JAUNDICE,3,0.357963620692981
HERBALIFE 21-DAY HERBAL CLEANSING PROGRAM AM TABLETS,ABDOMINAL PAIN,5,0.456156579006882
HERBALIFE 21-DAY HERBAL CLEANSING PROGRAM AM TABLETS,CONSTIPATION,3,0.0351998124850766
HERBALIFE 21-DAY HERBAL CLEANSING PROGRAM PM TABLETS,ABDOMINAL PAIN,5,0.543719144843803
HERBALIFE 21-DAY HERBAL CLEANSING PROGRAM PM TABLETS,CONSTIPATION,3,0.0561107564655732
HERBALIFE AM HERBAL CLEANSING PROGRAM REPLENISHING FORMULA,HEPATIC ENZYME INCREASED,3,0.441845550364402
HERBALIFE CELL ACTIVATOR,HEPATIC ENZYME INCREASED,9,0.525524534718536
HERBALIFE CELL ACTIVATOR,JAUNDICE,9,0.409651756624115
HERBALIFE CELL ACTIVATOR,CHOLECYSTITIS,3,0.356285587570549
HERBALIFE CELL ACTIVATOR,GALLBLADDER DISORDER,4,0.306690916529374
HERBALIFE CELL ACTIVATOR,EAR INFECTION,3,0.292416240786151
HERBALIFE CELL ACTIVATOR,ABDOMINAL PAIN,13,0.251769464170728
HERBALIFE CELL ACTIVATOR,HEPATITIS,4,0.0438382604929466
HERBALIFE CELL-U-LOSS,HEPATIC ENZYME INCREASED,7,0.429578765694316
HERBALIFE CELL-U-LOSS,ANXIETY,7,0.218545567856959
HERBALIFE CELL-U-LOSS,HAEMATEMESIS,3,0.100999323857209
HERBALIFE FLORAFIBER,GALLBLADDER DISORDER,3,0.190889425728184
HERBALIFE FLORAFIBER,SYNCOPE,4,0.158739065278426
HERBALIFE FLORAFIBER,HEPATIC ENZYME INCREASED,4,0.0311486716761539
HERBALIFE FLORAFIBER,ABDOMINAL PAIN,6,0.000680580354495297
HERBALIFE FORMULA 2 MULTIVITAMIN COMPLEX,HEPATIC ENZYME INCREASED,5,0.612151133275077
HERBALIFE FORMULA 2 MULTIVITAMIN COMPLEX,JAUNDICE,4,0.195075532092631
HERBALIFE FORMULA 2 MULTIVITAMIN COMPLEX,HEPATITIS,3,0.18965313859744
HERBALIFE GARDEN 7,JAUNDICE,3,0.0221982060337007
HERBALIFE HERBAL ALOE CONCENTRATE,ABDOMINAL PAIN,6,0.0691610648154833
HERBALIFE HERBAL ALOE CONCENTRATE,HYPERTENSION,4,0.0618542783401296
HERBALIFE HERBAL ALOE CONCENTRATE MANGO,WEIGHT DECREASED,4,0.636772667803328
HERBALIFE HERBAL TEA CONCENTRATE RASPBERRY,ANXIETY,3,0.195595670177647
HERBALIFE JOINT SUPPORT,HEPATIC ENZYME INCREASED,3,0.221913502038336
HERBALIFE JOINT SUPPORT,JAUNDICE,3,0.174882579794607
HERBALIFE MULTIVITAMIN,JAUNDICE,3,0.223417798451759
HERBALIFE MULTIVITAMIN,NAUSEA,4,0.112591369705
HERBALIFE MULTIVITAMIN COMPLEX FORMULA 2,HEPATIC ENZYME INCREASED,5,0.305647122475987
HERBALIFE MULTIVITAMIN COMPLEX FORMULA 2,HEPATOMEGALY,3,0.229967610191884
HERBALIFE MULTIVITAMIN COMPLEX FORMULA 2,GASTRITIS,3,0.105171207169478
HERBALIFE MULTIVITAMIN COMPLEX FORMULA 2,VOMITING,9,0.0237628018406497
HERBALIFE SNACK DEFENSE,LIVER FUNCTION TEST ABNORMAL,4,0.124421633317467
HERBALIFE SNACK DEFENSE,NERVOUSNESS,3,0.00108671555072405
HERBALIFE THERMO-BOND,NERVOUSNESS,3,0.0791510462903895
HERBALIFE TOTAL CONTROL,JAUNDICE,7,0.420511565698468
HERBALIFE TOTAL CONTROL,HAEMATEMESIS,3,0.168267972400474
HERBALIFE XTRA-CAL,JAUNDICE,3,0.214131332668308
HERBALIFE XTRA-CAL CALCIUM SUPPLEMENT,HEPATIC ENZYME INCREASED,3,0.456687847994498
HYDROXYCUT,HEPATIC FUNCTION ABNORMAL,10,1.49127790883704
HYDROXYCUT,HEPATOCELLULAR INJURY,9,1.36217934185752
HYDROXYCUT,JAUNDICE,23,1.09244707395524
HYDROXYCUT,BLOOD BILIRUBIN INCREASED,17,0.937582291758339
HYDROXYCUT,LIVER FUNCTION TEST ABNORMAL,18,0.898367900616172
HYDROXYCUT,CHROMATURIA,14,0.877081597172482
HYDROXYCUT,BLOOD ALKALINE PHOSPHATASE INCREASED,11,0.766455213285459
HYDROXYCUT,HEPATIC ENZYME INCREASED,16,0.761031065297525
HYDROXYCUT,HEPATIC NECROSIS,5,0.714847955042502
HYDROXYCUT,ALANINE AMINOTRANSFERASE INCREASED,16,0.689295115520749
HYDROXYCUT,ASPARTATE AMINOTRANSFERASE INCREASED,15,0.636955693685664
HYDROXYCUT,FATIGUE,29,0.633922114349717
HYDROXYCUT,FAECES PALE,5,0.616086161120707
HYDROXYCUT,HYPERBILIRUBINAEMIA,3,0.363801206823997
HYDROXYCUT,CARDIAC ENZYMES INCREASED,3,0.345117553986853
HYDROXYCUT,ABDOMINAL PAIN,22,0.340168963023721
HYDROXYCUT,PROTHROMBIN TIME PROLONGED,3,0.315876373845125
HYDROXYCUT,RHABDOMYOLYSIS,6,0.303097404647201
HYDROXYCUT,INTERNATIONAL NORMALISED RATIO INCREASED,6,0.300603693360133
HYDROXYCUT,RENAL DISORDER,7,0.299675424240521
HYDROXYCUT,HEPATITIS ACUTE,4,0.289143390345382
HYDROXYCUT,HEPATITIS,6,0.23659763756481
HYDROXYCUT,HOSPITALISATION,6,0.209639024987851
HYDROXYCUT,CONVULSION,11,0.193552521522985
HYDROXYCUT,ASTHENIA,17,0.159181767004779
HYDROXYCUT,RENAL FAILURE,6,0.0429385167673788
HYDROXYCUT,NAUSEA,29,0.0365746015310683
HYDROXYCUT (REGULAR),HEPATIC FAILURE,3,0.510912020321692
HYDROXYCUT 24,INJURY,5,1.16228914500902
HYDROXYCUT 24,ANXIETY,4,0.425234061567629
HYDROXYCUT 24,EMOTIONAL DISTRESS,3,0.305103581602453
HYDROXYCUT 24,LIVER INJURY,3,0.256888507089335
HYDROXYCUT 24 AM,ANXIETY,8,1.63244420897103
HYDROXYCUT 24 AM,DISCOMFORT,4,0.864517782182557
HYDROXYCUT 24 AM,FEAR,3,0.398427935792244
HYDROXYCUT 24 AM,INJURY,3,0.393967624723745
HYDROXYCUT 24 AM,NERVOUSNESS,3,0.360422801471592
HYDROXYCUT 24 PM,ANXIETY,8,1.62180885703153
HYDROXYCUT 24 PM,DISCOMFORT,4,0.880679158398768
HYDROXYCUT 24 PM,INJURY,3,0.386064464758904
HYDROXYCUT 24 PM,FEAR,3,0.385228009202953
HYDROXYCUT 24 PM,NERVOUSNESS,3,0.342555529496323
HYDROXYCUT CAFFEINE FREE CAPLETS,LIVER FUNCTION TEST ABNORMAL,6,1.10411161202286
HYDROXYCUT CAFFEINE FREE CAPLETS,LIVER INJURY,4,0.715287828722748
HYDROXYCUT CAFFEINE FREE CAPLETS,HYPERTENSION,4,0.498098611519198
HYDROXYCUT CAFFEINE FREE CAPLETS,CARDIO-RESPIRATORY DISTRESS,3,0.486141363984541
HYDROXYCUT CAFFEINE FREE CAPLETS,INJURY,3,0.337789785241753
HYDROXYCUT CAFFEINE FREE CAPLETS,RENAL FAILURE,3,0.251260143875173
HYDROXYCUT CAFFEINE-FREE CAPLETS,EMOTIONAL DISTRESS,11,1.84460086610992
HYDROXYCUT CAFFEINE-FREE CAPLETS,INJURY,9,1.64139036580747
HYDROXYCUT CAFFEINE-FREE CAPLETS,LIVER FUNCTION TEST ABNORMAL,12,1.4210506229455
HYDROXYCUT CAFFEINE-FREE CAPLETS,RHABDOMYOLYSIS,7,1.29095270265863
HYDROXYCUT CAFFEINE-FREE CAPLETS,ANXIETY,12,1.25231126224742
HYDROXYCUT CAFFEINE-FREE CAPLETS,RENAL FAILURE,5,0.62847915771948
HYDROXYCUT CAFFEINE-FREE CAPLETS,JAUNDICE,7,0.600365569135458
HYDROXYCUT CAFFEINE-FREE CAPLETS,HEPATIC STEATOSIS,4,0.569821936942019
HYDROXYCUT CAFFEINE-FREE CAPLETS,PAIN,11,0.537674344385837
HYDROXYCUT CAFFEINE-FREE CAPLETS,DISCOMFORT,4,0.425757359196413
HYDROXYCUT CAFFEINE-FREE CAPLETS,FEAR,4,0.41111885779796
HYDROXYCUT CAFFEINE-FREE CAPLETS,RENAL DISORDER,4,0.31111091334199
HYDROXYCUT CAFFEINE-FREE CAPLETS,FAECES PALE,3,0.284915375870553
HYDROXYCUT CAFFEINE-FREE CAPLETS,NERVOUSNESS,4,0.273667371389135
HYDROXYCUT CAFFEINE-FREE CAPLETS,HEPATIC FAILURE,3,0.117326029049514
HYDROXYCUT CAFFEINE-FREE CAPLETS,CARDIAC DISORDER,3,0.0158012388357158
HYDROXYCUT CAPSULES,INJURY,5,1.04224952997866
HYDROXYCUT CAPSULES,EMOTIONAL DISTRESS,5,1.00217189785256
HYDROXYCUT CAPSULES,ANXIETY,6,0.777083631591658
HYDROXYCUT CAPSULES,LIVER INJURY,4,0.573606213165522
HYDROXYCUT CAPSULES,HEPATIC FAILURE,3,0.304039948713349
HYDROXYCUT CAPSULES,PAIN,6,0.284970109468788
HYDROXYCUT CAPSULES,LIVER FUNCTION TEST ABNORMAL,4,0.271403041638596
HYDROXYCUT CAPSULES,DISCOMFORT,3,0.226267733394881
HYDROXYCUT CAPSULES,FEAR,3,0.208667450642764
HYDROXYCUT CAPSULES,NERVOUSNESS,3,0.134345035321629
HYDROXYCUT CARB CONTROL CAPSULES,INJURY,7,1.63088172882471
HYDROXYCUT CARB CONTROL CAPSULES,EMOTIONAL DISTRESS,6,1.37837353586044
HYDROXYCUT CARB CONTROL CAPSULES,RHABDOMYOLYSIS,4,0.798454306085258
HYDROXYCUT CARB CONTROL CAPSULES,DISCOMFORT,4,0.77101383570914
HYDROXYCUT CARB CONTROL CAPSULES,ANXIETY,4,0.32321196533301
HYDROXYCUT CARB CONTROL CAPSULES,FEAR,3,0.300408047336117
HYDROXYCUT CARB CONTROL CAPSULES,NERVOUSNESS,3,0.225223785365486
HYDROXYCUT CARB CONTROL CAPSULES,LIVER INJURY,3,0.223319278633089
HYDROXYCUT HARDCORE,EMOTIONAL DISTRESS,6,0.960882660808983
HYDROXYCUT HARDCORE,ASPARTATE AMINOTRANSFERASE INCREASED,7,0.615605365756616
HYDROXYCUT HARDCORE,ALANINE AMINOTRANSFERASE INCREASED,7,0.587480227603515
HYDROXYCUT HARDCORE,INJURY,4,0.405196053077781
HYDROXYCUT HARDCORE,HEPATIC FUNCTION ABNORMAL,3,0.20892799852338
HYDROXYCUT HARDCORE,LIVER FUNCTION TEST ABNORMAL,5,0.137356424818676
HYDROXYCUT HARDCORE,CONVULSION,5,0.10394293528487
HYDROXYCUT HARDCORE,HEPATIC FAILURE,3,0.0944236053166998
HYDROXYCUT HARDCORE,BLOOD CREATINE PHOSPHOKINASE INCREASED,3,0.0897932176574952
HYDROXYCUT HARDCORE CAPSULES,INJURY,39,2.87473242414815
HYDROXYCUT HARDCORE CAPSULES,EMOTIONAL DISTRESS,42,2.83812707439926
HYDROXYCUT HARDCORE CAPSULES,RHABDOMYOLYSIS,27,2.4240960408989
HYDROXYCUT HARDCORE CAPSULES,LIVER FUNCTION TEST ABNORMAL,49,2.25593416468413
HYDROXYCUT HARDCORE CAPSULES,MULTIPLE INJURIES,10,2.05772393370375
HYDROXYCUT HARDCORE CAPSULES,CARDIO-RESPIRATORY DISTRESS,9,1.81775097867448
HYDROXYCUT HARDCORE CAPSULES,LIVER INJURY,20,1.77009150464006
HYDROXYCUT HARDCORE CAPSULES,ANXIETY,33,1.57486666327924
HYDROXYCUT HARDCORE CAPSULES,QUALITY OF LIFE DECREASED,6,1.46410986254304
HYDROXYCUT HARDCORE CAPSULES,HEPATOCELLULAR INJURY,9,1.45319083656477
HYDROXYCUT HARDCORE CAPSULES,HEPATIC FUNCTION ABNORMAL,7,1.10200272349138
HYDROXYCUT HARDCORE CAPSULES,PAIN,35,0.960166547361384
HYDROXYCUT HARDCORE CAPSULES,HEPATITIS,9,0.948714058871301
HYDROXYCUT HARDCORE CAPSULES,MYALGIA,11,0.927291007305379
HYDROXYCUT HARDCORE CAPSULES,JAUNDICE,16,0.801813299147221
HYDROXYCUT HARDCORE CAPSULES,FEAR,8,0.791516989676267
HYDROXYCUT HARDCORE CAPSULES,OBESITY,4,0.761606188169538
HYDROXYCUT HARDCORE CAPSULES,HEPATIC FAILURE,6,0.680919451370497
HYDROXYCUT HARDCORE CAPSULES,HEPATIC STEATOSIS,6,0.638777818283802
HYDROXYCUT HARDCORE CAPSULES,RENAL DISORDER,8,0.626971505560213
HYDROXYCUT HARDCORE CAPSULES,NERVOUSNESS,8,0.591024353306294
HYDROXYCUT HARDCORE CAPSULES,DEPRESSION,7,0.586046600888893
HYDROXYCUT HARDCORE CAPSULES,LIVER DISORDER,5,0.585312057180051
HYDROXYCUT HARDCORE CAPSULES,RENAL FAILURE,8,0.583793312338759
HYDROXYCUT HARDCORE CAPSULES,GALLBLADDER OPERATION,3,0.432552078833364
HYDROXYCUT HARDCORE CAPSULES,MYOCARDIAL INFARCTION,8,0.163924442669804
HYDROXYCUT HARDCORE CAPSULES,CONVULSION,9,0.0885676845543299
HYDROXYCUT HARDCORE CAPSULES,RENAL FAILURE ACUTE,4,0.0647139754805418
HYDROXYCUT HARDCORE CAPSULES,STRESS,4,0.0451225790213722
HYDROXYCUT HARDCORE LIQUID CAPSULES,INJURY,3,0.435417725272837
HYDROXYCUT HARDCORE RAPID RELEASE CAPSULES,HYPERHIDROSIS,3,0.269552300051086
HYDROXYCUT HARDCORE RAPID RELEASE CAPSULES,HEART RATE INCREASED,3,0.0621125103580391
HYDROXYCUT MAX,PALPITATIONS,4,0.434886115764935
HYDROXYCUT MAX,CHEST PAIN,4,0.266084921024953
HYDROXYCUT MAX LIQUID CAPS,EMOTIONAL DISTRESS,10,1.7037052763331
HYDROXYCUT MAX LIQUID CAPS,LIVER FUNCTION TEST ABNORMAL,15,1.69077101416943
HYDROXYCUT MAX LIQUID CAPS,INJURY,9,1.6320522908897
HYDROXYCUT MAX LIQUID CAPS,RHABDOMYOLYSIS,6,1.05990453997362
HYDROXYCUT MAX LIQUID CAPS,LIVER INJURY,5,0.611260941841647
HYDROXYCUT MAX LIQUID CAPS,CARDIO-RESPIRATORY DISTRESS,3,0.384266024730987
HYDROXYCUT MAX LIQUID CAPS,PAIN,10,0.379833341523418
HYDROXYCUT MAX LIQUID CAPS,ANXIETY,6,0.255466224748439
HYDROXYCUT MAX LIQUID CAPS,HEPATIC STEATOSIS,3,0.0911423416707651
HYDROXYCUT MAX LIQUID CAPS,ACTIVITIES OF DAILY LIVING IMPAIRED,3,0.0326953041283167
HYDROXYCUT MAX POWDER PACKETS,INJURY,3,0.469601164602586
HYDROXYCUT MAX POWDER PACKETS,EMOTIONAL DISTRESS,3,0.463096893368674
HYDROXYCUT MAX!,LOSS OF CONSCIOUSNESS,3,0.367553703807775
HYDROXYCUT NATURAL CAPLETS,INJURY,8,1.67848507874164
HYDROXYCUT NATURAL CAPLETS,EMOTIONAL DISTRESS,8,1.62619147706614
HYDROXYCUT NATURAL CAPLETS,LIVER FUNCTION TEST ABNORMAL,6,0.802152821373381
HYDROXYCUT NATURAL CAPLETS,HEPATIC STEATOSIS,4,0.720361439404294
HYDROXYCUT NATURAL CAPLETS,RHABDOMYOLYSIS,4,0.645179023141596
HYDROXYCUT NATURAL CAPLETS,ANXIETY,6,0.636000056377746
HYDROXYCUT NATURAL CAPLETS,FEAR,4,0.634873192193674
HYDROXYCUT NATURAL CAPLETS,DISCOMFORT,4,0.62148515775909
HYDROXYCUT NATURAL CAPLETS,RENAL FAILURE,4,0.526352226394183
HYDROXYCUT NATURAL CAPLETS,NERVOUSNESS,4,0.524273714909964
HYDROXYCUT RAPID RELEASE CAPLETS,LIVER FUNCTION TEST ABNORMAL,5,0.796159111173162
HYDROXYCUT RAPID RELEASE CAPLETS,RHABDOMYOLYSIS,4,0.783615895254092
HYDROXYCUT RAPID RELEASE CAPLETS,EMOTIONAL DISTRESS,4,0.755165374066647
HYDROXYCUT RAPID RELEASE TABLETS,HEPATIC FAILURE,3,0.480792901730401
HYDROXYCUT REGULAR DRINK MIX SACHETS,EMOTIONAL DISTRESS,13,2.24014048731182
HYDROXYCUT REGULAR DRINK MIX SACHETS,INJURY,11,2.07676733595117
HYDROXYCUT REGULAR DRINK MIX SACHETS,ANXIETY,8,0.98331091911547
HYDROXYCUT REGULAR DRINK MIX SACHETS,DISCOMFORT,4,0.588769310890692
HYDROXYCUT REGULAR DRINK MIX SACHETS,LIVER INJURY,4,0.471747277042735
HYDROXYCUT REGULAR DRINK MIX SACHETS,PAIN,8,0.456246674070666
HYDROXYCUT REGULAR DRINK MIX SACHETS,MYALGIA,4,0.407191415601311
HYDROXYCUT REGULAR DRINK MIX SACHETS,HEPATOCELLULAR INJURY,3,0.322590794152319
HYDROXYCUT REGULAR DRINK MIX SACHETS,STRESS,3,0.247135701570436
HYDROXYCUT REGULAR DRINK MIX SACHETS,RHABDOMYOLYSIS,3,0.12504519405994
HYDROXYCUT REGULAR DRINK MIX SACHETS,FEAR,3,0.112587737236769
HYDROXYCUT REGULAR DRINK MIX SACHETS,RENAL DISORDER,3,0.033873331622776
HYDROXYCUT REGULAR DRINK MIX SACHETS,NERVOUSNESS,3,0.00424442136780736
HYDROXYCUT REGULAR RAPID RELEASE,HEPATOCELLULAR INJURY,3,0.395924007719679
HYDROXYCUT REGULAR RAPID RELEASE,LIVER FUNCTION TEST ABNORMAL,4,0.371107768069041
HYDROXYCUT REGULAR RAPID RELEASE,INJURY,3,0.288160612334606
HYDROXYCUT REGULAR RAPID RELEASE,EMOTIONAL DISTRESS,3,0.226532263395892
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,EMOTIONAL DISTRESS,115,3.36393182152881
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,INJURY,88,3.21157177681773
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,RHABDOMYOLYSIS,65,2.85931118719137
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,HEPATOCELLULAR INJURY,32,2.60717986592513
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,MULTIPLE INJURIES,16,2.42528495412916
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,LIVER FUNCTION TEST ABNORMAL,98,2.33263918615056
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,CARDIO-RESPIRATORY DISTRESS,14,2.09659407770302
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,RENAL FAILURE,40,1.98916143357998
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,LIVER INJURY,32,1.69576364496366
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,ANXIETY,63,1.60028724989291
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,OBESITY,8,1.58443922611237
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,HEPATIC STEATOSIS,18,1.575286639207
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,FEAR,23,1.57390994856696
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,HEPATIC FUNCTION ABNORMAL,13,1.45743670569149
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,HEPATIC FAILURE,15,1.39665941899982
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,NERVOUSNESS,24,1.37464441808535
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,MYALGIA,26,1.35563945738491
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,RENAL DISORDER,22,1.32808881741338
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,HEPATITIS,19,1.32781904656665
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,PAIN,74,1.06871998224288
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,CONVULSION,31,0.958686717211698
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,MASS,5,0.949553464030173
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,DISCOMFORT,13,0.871811806720438
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,DIALYSIS,4,0.855210806083042
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,MYOCARDIAL INFARCTION,23,0.854159899941675
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,RENAL IMPAIRMENT,8,0.816442423950142
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,DEPRESSION,13,0.813815390553215
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,CARDIAC DISORDER,11,0.73054479658074
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,QUALITY OF LIFE DECREASED,4,0.712843879975788
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,STRESS,9,0.705149332192555
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,HYPERTENSION,23,0.667568260276011
